"Marker","Condition1","Condition2","Cohens_d","Size_of_effect","Lower_CI","Upper_CI"
"CD3e","Stanford_Slide5","Stanford_Slide13",0.0247202686379895,"small",0.0134391649536747,0.0360013723223043
"CD3e","Stanford_Slide5","Stanford_Slide14",0.677576746755281,"medium",0.665835880360205,0.689317613150358
"CD3e","Stanford_Slide15","Stanford_Slide16",-0.343782838393248,"",-0.354813840298068,-0.332751836488427
"CD3e","Stanford_Slide15","Stanford_Slide21",-0.0281927762442346,"",-0.0392957155046453,-0.0170898369838239
"CD3e","Stanford_Slide15","Stanford_Slide22",0.298047617577819,"medium",0.286945368077444,0.309149867078194
"CD3e","Stanford_Slide15","Stanford_Slide6",0.723145791539025,"medium",0.711801233354439,0.734490349723611
"CD3e","Stanford_Slide15","Stanford_Slide23",-1.26938664102241,"",-1.28159816102429,-1.25717512102053
"CD3e","Stanford_Slide15","Stanford_Slide24",0.345184671463228,"medium",0.334104102049333,0.356265240877123
"CD3e","Stanford_Slide15","Stanford_Slide7",-0.458717370176248,"",-0.469553049839305,-0.447881690513191
"CD3e","Stanford_Slide15","Stanford_Slide8",1.46530980200361,"large",1.45303008034028,1.47758952366694
"CD3e","Stanford_Slide15","Stanford_Slide13",-0.500402678413413,"",-0.51157016600472,-0.489235190822105
"CD3e","Stanford_Slide15","Stanford_Slide14",0.0748041778899224,"small",0.0636627403103305,0.0859456154695143
"CD3e","Stanford_Slide16","Stanford_Slide21",0.322126369496232,"medium",0.3110011427392,0.333251596253265
"CD3e","Stanford_Slide16","Stanford_Slide22",0.644748059933959,"medium",0.63347387254576,0.656022247322158
"CD3e","Stanford_Slide16","Stanford_Slide6",1.05771581799851,"large",1.04603383508884,1.06939780090817
"CD3e","Stanford_Slide16","Stanford_Slide23",-0.87208149895586,"",-0.883689395873815,-0.860473602037904
"CD3e","Stanford_Slide16","Stanford_Slide24",0.677953453266078,"medium",0.666693379289024,0.689213527243133
"CD3e","Stanford_Slide16","Stanford_Slide7",-0.0814379658578774,"",-0.0920883305184005,-0.0707876011973543
"CD3e","Stanford_Slide16","Stanford_Slide8",1.76497948109528,"large",1.75218537062552,1.77777359156504
"CD3e","Stanford_Slide16","Stanford_Slide13",-0.157985734972853,"",-0.168950478464993,-0.147020991480712
"CD3e","Stanford_Slide16","Stanford_Slide14",0.430904561790791,"medium",0.419687620074556,0.442121503507025
"CD3e","Stanford_Slide21","Stanford_Slide22",0.334529141492218,"medium",0.323307792819705,0.34575049016473
"CD3e","Stanford_Slide21","Stanford_Slide6",0.772102327041361,"medium",0.760602516303344,0.783602137779378
"CD3e","Stanford_Slide21","Stanford_Slide23",-1.26327337011312,"",-1.27558698468084,-1.2509597555454
"CD3e","Stanford_Slide21","Stanford_Slide24",0.380458037614318,"medium",0.369256169526749,0.391659905701887
"CD3e","Stanford_Slide21","Stanford_Slide7",-0.437966178092705,"",-0.448896393264679,-0.427035962920731
"CD3e","Stanford_Slide21","Stanford_Slide8",1.53796464732721,"large",1.52543684697635,1.55049244767807
"CD3e","Stanford_Slide21","Stanford_Slide13",-0.481215782817882,"",-0.49247491367755,-0.469956651958214
"CD3e","Stanford_Slide21","Stanford_Slide14",0.106253194406564,"small",0.0950060373528454,0.117500351460282
"CD3e","Stanford_Slide22","Stanford_Slide6",0.445272931444313,"medium",0.434104332288809,0.456441530599817
"CD3e","Stanford_Slide22","Stanford_Slide23",-1.64022256614511,"",-1.6531490521938,-1.62729608009643
"CD3e","Stanford_Slide22","Stanford_Slide24",0.0631353301175795,"small",0.0520919328993918,0.0741787273357673
"CD3e","Stanford_Slide22","Stanford_Slide7",-0.796236623542523,"",-0.807391557637634,-0.785081689447412
"CD3e","Stanford_Slide22","Stanford_Slide8",1.24063573453105,"large",1.22868386312666,1.25258760593543
"CD3e","Stanford_Slide22","Stanford_Slide13",-0.801477855068654,"",-0.812950846912271,-0.790004863225037
"CD3e","Stanford_Slide22","Stanford_Slide14",-0.237251462341883,"",-0.24846942217598,-0.226033502507785
"CD3e","Stanford_Slide6","Stanford_Slide23",-2.1150850407409,"",-2.12898508752117,-2.10118499396063
"CD3e","Stanford_Slide6","Stanford_Slide24",-0.356243953866976,"",-0.367321327006286,-0.345166580727666
"CD3e","Stanford_Slide6","Stanford_Slide7",-1.25736047609436,"",-1.26905364705888,-1.24566730512983
"CD3e","Stanford_Slide6","Stanford_Slide8",0.818563097298073,"large",0.807220853591834,0.829905341004311
"CD3e","Stanford_Slide6","Stanford_Slide13",-1.20867167059895,"",-1.22062120561764,-1.19672213558026
"CD3e","Stanford_Slide6","Stanford_Slide14",-0.691331678907582,"",-0.702788307677723,-0.679875050137441
"CD3e","Stanford_Slide23","Stanford_Slide24",1.63318692214485,"large",1.62032295627148,1.64605088801823
"CD3e","Stanford_Slide23","Stanford_Slide7",0.862328053843616,"large",0.850996159284642,0.873659948402589
"CD3e","Stanford_Slide23","Stanford_Slide8",2.90554005948487,"large",2.88971019019314,2.9213699287766
"CD3e","Stanford_Slide23","Stanford_Slide13",0.689728275622849,"medium",0.678263211671049,0.70119333957465
"CD3e","Stanford_Slide23","Stanford_Slide14",1.41076766799898,"large",1.39816469985828,1.42337063613967
"CD3e","Stanford_Slide24","Stanford_Slide7",-0.824797020002597,"",-0.835936963805337,-0.813657076199857
"CD3e","Stanford_Slide24","Stanford_Slide8",1.10145094501479,"large",1.08975034032077,1.11315154970882
"CD3e","Stanford_Slide24","Stanford_Slide13",-0.829034160895094,"",-0.840493021521174,-0.817575300269014
"CD3e","Stanford_Slide24","Stanford_Slide14",-0.288726643350929,"",-0.2999215591153,-0.277531727586559
"CD3e","Stanford_Slide7","Stanford_Slide8",2.04800145154091,"large",2.03492056732963,2.06108233575219
"CD3e","Stanford_Slide7","Stanford_Slide13",-0.0906802708283839,"",-0.101379323906285,-0.0799812177504832
"CD3e","Stanford_Slide7","Stanford_Slide14",0.561919106729244,"medium",0.550870348605871,0.572967864852618
"CD3e","Stanford_Slide8","Stanford_Slide13",-1.90101278819147,"",-1.91414657207429,-1.88787900430865
"CD3e","Stanford_Slide8","Stanford_Slide14",-1.49439099917416,"",-1.50687821469295,-1.48190378365537
"CD3e","Stanford_Slide13","Stanford_Slide14",0.59182271340658,"medium",0.580446869922904,0.603198556890257
"CD4","Stanford_Slide5","Stanford_Slide15",0.305882562117022,"medium",0.294533602673099,0.317231521560946
"CD4","Stanford_Slide5","Stanford_Slide16",-0.118765196805764,"",-0.130010612121935,-0.107519781489594
"CD4","Stanford_Slide5","Stanford_Slide21",0.528355441085911,"medium",0.516775004957476,0.539935877214347
"CD4","Stanford_Slide5","Stanford_Slide22",1.01780052677114,"large",1.00576692756387,1.02983412597842
"CD4","Stanford_Slide5","Stanford_Slide6",0.600734629043195,"medium",0.589208653102963,0.612260604983427
"CD4","Stanford_Slide5","Stanford_Slide23",-1.76775101702293,"",-1.78121913458157,-1.7542828994643
"CD4","Stanford_Slide5","Stanford_Slide24",1.12825641821958,"large",1.11611107325744,1.14040176318172
"CD4","Stanford_Slide5","Stanford_Slide7",-0.692956846120202,"",-0.704266260679343,-0.681647431561062
"CD4","Stanford_Slide5","Stanford_Slide8",1.79658575232537,"large",1.78333772318,1.80983378147074
"CD4","Stanford_Slide5","Stanford_Slide13",0.00713087769383926,"small",-0.00414983199890389,0.0184115873865824
"CD4","Stanford_Slide5","Stanford_Slide14",0.307699906686984,"medium",0.296214577766398,0.319185235607571
"CD4","Stanford_Slide15","Stanford_Slide16",-0.382657667497458,"",-0.393707837669211,-0.371607497325706
"CD4","Stanford_Slide15","Stanford_Slide21",0.189513909963488,"small",0.178386636663213,0.200641183263762
"CD4","Stanford_Slide15","Stanford_Slide22",0.64653379595839,"medium",0.635207909534746,0.657859682382034
"CD4","Stanford_Slide15","Stanford_Slide6",0.260072146314466,"medium",0.249034763868837,0.271109528760094
"CD4","Stanford_Slide15","Stanford_Slide23",-1.90732118569959,"",-1.92075793762896,-1.89388443377022
"CD4","Stanford_Slide15","Stanford_Slide24",0.77428121561531,"medium",0.762877572463657,0.785684858766963
"CD4","Stanford_Slide15","Stanford_Slide7",-0.924944510536727,"",-0.936196507463538,-0.913692513609916
"CD4","Stanford_Slide15","Stanford_Slide8",1.39191220984957,"large",1.37976001324202,1.40406440645713
"CD4","Stanford_Slide15","Stanford_Slide13",-0.297844438491619,"",-0.308901954332965,-0.286786922650273
"CD4","Stanford_Slide15","Stanford_Slide14",0.00394247449845616,"small",-0.00719508181682771,0.01508003081374
"CD4","Stanford_Slide16","Stanford_Slide21",0.577739478487584,"medium",0.56645758274686,0.589021374228308
"CD4","Stanford_Slide16","Stanford_Slide22",1.01249922759505,"large",1.00082404577077,1.02417440941933
"CD4","Stanford_Slide16","Stanford_Slide6",0.643415569088044,"medium",0.632194084376148,0.654637053799939
"CD4","Stanford_Slide16","Stanford_Slide23",-1.46510261007186,"",-1.47759412829001,-1.45261109185372
"CD4","Stanford_Slide16","Stanford_Slide24",1.12142898653201,"large",1.10964984415497,1.13320812890906
"CD4","Stanford_Slide16","Stanford_Slide7",-0.507800343523182,"",-0.518616122131086,-0.496984564915278
"CD4","Stanford_Slide16","Stanford_Slide8",1.72276513837988,"large",1.71005604206899,1.73547423469078
"CD4","Stanford_Slide16","Stanford_Slide13",0.12461008132474,"small",0.113651782754787,0.135568379894693
"CD4","Stanford_Slide16","Stanford_Slide14",0.383209424515518,"medium",0.372019089109866,0.39439975992117
"CD4","Stanford_Slide21","Stanford_Slide22",0.478129282545362,"medium",0.466827516414854,0.48943104867587
"CD4","Stanford_Slide21","Stanford_Slide6",0.0748704294659286,"small",0.0637725001322384,0.0859683587996188
"CD4","Stanford_Slide21","Stanford_Slide23",-2.16361744339457,"",-2.17777285128866,-2.14946203550048
"CD4","Stanford_Slide21","Stanford_Slide24",0.61704359971543,"medium",0.605680657179214,0.628406542251646
"CD4","Stanford_Slide21","Stanford_Slide7",-1.14861790943985,"",-1.16027212847281,-1.13696369040689
"CD4","Stanford_Slide21","Stanford_Slide8",1.25378526856696,"large",1.24174594563341,1.26582459150051
"CD4","Stanford_Slide21","Stanford_Slide13",-0.517324559871708,"",-0.528608313923545,-0.506040805819871
"CD4","Stanford_Slide21","Stanford_Slide14",-0.183870888461966,"",-0.195133841015427,-0.172607935908505
"CD4","Stanford_Slide22","Stanford_Slide6",-0.400608608299085,"",-0.41175144523844,-0.38946577135973
"CD4","Stanford_Slide22","Stanford_Slide23",-2.57880345741852,"",-2.59393534692063,-2.56367156791641
"CD4","Stanford_Slide22","Stanford_Slide24",0.161286091389261,"small",0.150227509665349,0.172344673113172
"CD4","Stanford_Slide22","Stanford_Slide7",-1.5931602030545,"",-1.60547961440477,-1.58084079170423
"CD4","Stanford_Slide22","Stanford_Slide8",0.783515883896249,"medium",0.772158124022756,0.794873643769742
"CD4","Stanford_Slide22","Stanford_Slide13",-1.00457956063065,"",-1.01629348578984,-0.992865635471465
"CD4","Stanford_Slide22","Stanford_Slide14",-0.637171502934308,"",-0.648630276184173,-0.625712729684443
"CD4","Stanford_Slide6","Stanford_Slide23",-2.21807379529634,"",-2.23222019428002,-2.20392739631266
"CD4","Stanford_Slide6","Stanford_Slide24",0.543231176310311,"medium",0.532039764588719,0.554422588031902
"CD4","Stanford_Slide6","Stanford_Slide7",-1.21238845114089,"",-1.22401382475513,-1.20076307752664
"CD4","Stanford_Slide6","Stanford_Slide8",1.17493576255808,"large",1.16313807889123,1.18673344622493
"CD4","Stanford_Slide6","Stanford_Slide13",-0.589734372190705,"",-0.600958969522311,-0.578509774859098
"CD4","Stanford_Slide6","Stanford_Slide14",-0.253907197706219,"",-0.265081148875447,-0.24273324653699
"CD4","Stanford_Slide23","Stanford_Slide24",2.61172936723251,"large",2.59656728804529,2.62689144641972
"CD4","Stanford_Slide23","Stanford_Slide7",1.01381073738351,"large",1.00229728421891,1.02532419054811
"CD4","Stanford_Slide23","Stanford_Slide8",3.23799387570891,"large",3.22121042070454,3.25477733071328
"CD4","Stanford_Slide23","Stanford_Slide13",1.76578379208183,"large",1.75265367203885,1.77891391212482
"CD4","Stanford_Slide23","Stanford_Slide14",1.89473527665506,"large",1.88116069547188,1.90830985783824
"CD4","Stanford_Slide24","Stanford_Slide7",-1.6799120254206,"",-1.69234689542041,-1.66747715542079
"CD4","Stanford_Slide24","Stanford_Slide8",0.59306882319672,"medium",0.581928509556191,0.604209136837248
"CD4","Stanford_Slide24","Stanford_Slide13",-1.11865860060424,"",-1.13048364404749,-1.10683355716099
"CD4","Stanford_Slide24","Stanford_Slide14",-0.763820540632126,"",-0.775356331013941,-0.75228475025031
